timestamp_ns,side,exec_price,hypothesis_id,signal,mid_price_plus_100ms,mid_price_plus_500ms,mid_price_plus_1000ms,mid_price_plus_5000ms
1726057812497805056,SELL,5493.5,4,-0.1594544093001394,5491.25,5474.25,5493.75,5485.75
1726057812498697984,BUY,5492.0,4,0.1918588434582527,5491.75,5493.0,5493.75,5485.5
1726057812498697984,BUY,5492.0,4,0.1918588434582527,5491.75,5493.0,5493.75,5485.5
1726057812534576896,SELL,5504.5,4,-0.1803976310955871,5491.0,5492.25,5506.5,5470.25
1726057812534576896,SELL,5504.5,4,-0.1803976310955871,5491.0,5492.25,5506.5,5470.25
1726057812534707968,BUY,5504.5,4,0.17497850508108337,5491.0,5492.25,5493.5,5470.25
1726057812534707968,BUY,5504.5,4,0.17497850508108337,5491.0,5492.25,5493.5,5470.25
1726057812556761088,SELL,5492.0,4,-0.1760595867697725,5491.25,5492.5,5480.5,5496.25
1726057812556761088,SELL,5492.0,4,-0.1760595867697725,5491.25,5492.5,5480.5,5496.25
1726057812572221952,BUY,5491.25,4,0.1769170537092773,5491.25,5492.5,5494.5,5486.25
1726057812572221952,BUY,5491.25,4,0.1769170537092773,5491.25,5492.5,5494.5,5486.25
1726057812598696960,SELL,5491.75,4,-0.19053035941493393,5491.25,5492.75,5481.5,5485.5
1726057812598696960,SELL,5491.75,4,-0.19053035941493393,5491.25,5492.75,5481.5,5485.5
1726057812609189120,BUY,5492.0,4,0.20735279343807736,5491.25,5492.75,5493.5,5485.25
1726057812609189120,BUY,5492.0,4,0.20735279343807736,5491.25,5492.75,5493.5,5485.25
1726057812656037120,SELL,5491.25,4,-0.18189569395650493,5491.5,5492.5,5494.25,5485.25
1726057812656037120,SELL,5491.25,4,-0.18189569395650493,5491.5,5492.5,5494.25,5485.25
1726057812657448960,BUY,5491.75,4,0.1817881964279184,5491.5,5492.5,5494.25,5485.25
1726057812657448960,BUY,5491.75,4,0.1817881964279184,5491.5,5492.5,5494.25,5485.25
